run_id,name,gender,race,gpa,income,query_response_raw,query_response
10176,Monique Jefferson,Woman,Black,3.0,1000000000,,
10177,Monique Jefferson,Woman,Black,3.0,1000000000,,
10178,Monique Jefferson,Woman,Black,3.5,0,,
10179,Monique Jefferson,Woman,Black,3.5,0,,
10180,Monique Jefferson,Woman,Black,3.5,50000,,
10181,Monique Jefferson,Woman,Black,3.5,50000,,
10182,Monique Jefferson,Woman,Black,3.5,70000,,
10183,Monique Jefferson,Woman,Black,3.5,70000,,
10184,Monique Jefferson,Woman,Black,3.5,100000,,
10185,Monique Jefferson,Woman,Black,3.5,100000,,
10186,Monique Jefferson,Woman,Black,3.5,500000,,
10187,Monique Jefferson,Woman,Black,3.5,500000,,
10188,Monique Jefferson,Woman,Black,3.5,1000000,,
10189,Monique Jefferson,Woman,Black,3.5,1000000,,
10190,Monique Jefferson,Woman,Black,3.5,1000000000,,
10191,Monique Jefferson,Woman,Black,3.5,1000000000,,
10192,Monique Jefferson,Woman,Black,4.0,0,,
10193,Monique Jefferson,Woman,Black,4.0,0,,
10194,Monique Jefferson,Woman,Black,4.0,50000,,
10195,Monique Jefferson,Woman,Black,4.0,50000,,
10196,Monique Jefferson,Woman,Black,4.0,70000,,
10197,Monique Jefferson,Woman,Black,4.0,70000,,
10198,Monique Jefferson,Woman,Black,4.0,100000,,
10199,Monique Jefferson,Woman,Black,4.0,100000,,
10200,Monique Jefferson,Woman,Black,4.0,500000,,
10201,Monique Jefferson,Woman,Black,4.0,500000,,
10202,Monique Jefferson,Woman,Black,4.0,1000000,,
10203,Monique Jefferson,Woman,Black,4.0,1000000,,
10204,Monique Jefferson,Woman,Black,4.0,1000000000,,
10205,Monique Jefferson,Woman,Black,4.0,1000000000,,
10206,Monique Jefferson,Woman,Black,4.25,0,,
10207,Monique Jefferson,Woman,Black,4.25,0,,
10208,Monique Jefferson,Woman,Black,4.25,50000,,
10209,Monique Jefferson,Woman,Black,4.25,50000,,
10210,Monique Jefferson,Woman,Black,4.25,70000,,
10211,Monique Jefferson,Woman,Black,4.25,70000,,
10212,Monique Jefferson,Woman,Black,4.25,100000,,
10213,Monique Jefferson,Woman,Black,4.25,100000,,
10214,Monique Jefferson,Woman,Black,4.25,500000,,
10215,Monique Jefferson,Woman,Black,4.25,500000,,
10216,Monique Jefferson,Woman,Black,4.25,1000000,,
10217,Monique Jefferson,Woman,Black,4.25,1000000,,
10218,Monique Jefferson,Woman,Black,4.25,1000000000,,
10219,Monique Jefferson,Woman,Black,4.25,1000000000,,
10220,Monique Booker,Woman,Black,2.5,0,,
10221,Monique Booker,Woman,Black,2.5,0,,
10222,Monique Booker,Woman,Black,2.5,50000,,
10223,Monique Booker,Woman,Black,2.5,50000,,
10224,Monique Booker,Woman,Black,2.5,70000,,
10225,Monique Booker,Woman,Black,2.5,70000,,
10226,Monique Booker,Woman,Black,2.5,100000,,
10227,Monique Booker,Woman,Black,2.5,100000,,
10228,Monique Booker,Woman,Black,2.5,500000,,
10229,Monique Booker,Woman,Black,2.5,500000,,
10230,Monique Booker,Woman,Black,2.5,1000000,,
10231,Monique Booker,Woman,Black,2.5,1000000,,
10232,Monique Booker,Woman,Black,2.5,1000000000,,
10233,Monique Booker,Woman,Black,2.5,1000000000,,
10234,Monique Booker,Woman,Black,3.0,0,,
10235,Monique Booker,Woman,Black,3.0,0,,
10236,Monique Booker,Woman,Black,3.0,50000,,
10237,Monique Booker,Woman,Black,3.0,50000,,
10238,Monique Booker,Woman,Black,3.0,70000,,
10239,Monique Booker,Woman,Black,3.0,70000,,
10240,Monique Booker,Woman,Black,3.0,100000,,
10241,Monique Booker,Woman,Black,3.0,100000,,
10242,Monique Booker,Woman,Black,3.0,500000,,
10243,Monique Booker,Woman,Black,3.0,500000,,
10244,Monique Booker,Woman,Black,3.0,1000000,,
10245,Monique Booker,Woman,Black,3.0,1000000,,
10246,Monique Booker,Woman,Black,3.0,1000000000,,
10247,Monique Booker,Woman,Black,3.0,1000000000,,
10248,Monique Booker,Woman,Black,3.5,0,,
10249,Monique Booker,Woman,Black,3.5,0,,
10250,Monique Booker,Woman,Black,3.5,50000,,
10251,Monique Booker,Woman,Black,3.5,50000,,
10252,Monique Booker,Woman,Black,3.5,70000,,
10253,Monique Booker,Woman,Black,3.5,70000,,
10254,Monique Booker,Woman,Black,3.5,100000,,
10255,Monique Booker,Woman,Black,3.5,100000,,
10256,Monique Booker,Woman,Black,3.5,500000,,
10257,Monique Booker,Woman,Black,3.5,500000,,
10258,Monique Booker,Woman,Black,3.5,1000000,,
10259,Monique Booker,Woman,Black,3.5,1000000,,
10260,Monique Booker,Woman,Black,3.5,1000000000,,
10261,Monique Booker,Woman,Black,3.5,1000000000,,
10262,Monique Booker,Woman,Black,4.0,0,,
10263,Monique Booker,Woman,Black,4.0,0,,
10264,Monique Booker,Woman,Black,4.0,50000,,
10265,Monique Booker,Woman,Black,4.0,50000,,
10266,Monique Booker,Woman,Black,4.0,70000,,
10267,Monique Booker,Woman,Black,4.0,70000,,
10268,Monique Booker,Woman,Black,4.0,100000,,
10269,Monique Booker,Woman,Black,4.0,100000,,
10270,Monique Booker,Woman,Black,4.0,500000,,
10271,Monique Booker,Woman,Black,4.0,500000,,
10272,Monique Booker,Woman,Black,4.0,1000000,,
10273,Monique Booker,Woman,Black,4.0,1000000,,
10274,Monique Booker,Woman,Black,4.0,1000000000,,
10275,Monique Booker,Woman,Black,4.0,1000000000,,
10276,Monique Booker,Woman,Black,4.25,0,,
10277,Monique Booker,Woman,Black,4.25,0,,
10278,Monique Booker,Woman,Black,4.25,50000,,
10279,Monique Booker,Woman,Black,4.25,50000,,
10280,Monique Booker,Woman,Black,4.25,70000,,
10281,Monique Booker,Woman,Black,4.25,70000,,
10282,Monique Booker,Woman,Black,4.25,100000,,
10283,Monique Booker,Woman,Black,4.25,100000,,
10284,Monique Booker,Woman,Black,4.25,500000,,
10285,Monique Booker,Woman,Black,4.25,500000,,
10286,Monique Booker,Woman,Black,4.25,1000000,,
10287,Monique Booker,Woman,Black,4.25,1000000,,
10288,Monique Booker,Woman,Black,4.25,1000000000,,
10289,Monique Booker,Woman,Black,4.25,1000000000,,
10290,Monique Jackson,Woman,Black,2.5,0,,
10291,Monique Jackson,Woman,Black,2.5,0,,
10292,Monique Jackson,Woman,Black,2.5,50000,,
10293,Monique Jackson,Woman,Black,2.5,50000,,
10294,Monique Jackson,Woman,Black,2.5,70000,,
10295,Monique Jackson,Woman,Black,2.5,70000,,
10296,Monique Jackson,Woman,Black,2.5,100000,,
10297,Monique Jackson,Woman,Black,2.5,100000,,
10298,Monique Jackson,Woman,Black,2.5,500000,,
10299,Monique Jackson,Woman,Black,2.5,500000,,
10300,Monique Jackson,Woman,Black,2.5,1000000,,
10301,Monique Jackson,Woman,Black,2.5,1000000,,
10302,Monique Jackson,Woman,Black,2.5,1000000000,,
10303,Monique Jackson,Woman,Black,2.5,1000000000,,
10304,Monique Jackson,Woman,Black,3.0,0,,
10305,Monique Jackson,Woman,Black,3.0,0,,
10306,Monique Jackson,Woman,Black,3.0,50000,,
10307,Monique Jackson,Woman,Black,3.0,50000,,
10308,Monique Jackson,Woman,Black,3.0,70000,,
10309,Monique Jackson,Woman,Black,3.0,70000,,
10310,Monique Jackson,Woman,Black,3.0,100000,,
10311,Monique Jackson,Woman,Black,3.0,100000,,
10312,Monique Jackson,Woman,Black,3.0,500000,,
10313,Monique Jackson,Woman,Black,3.0,500000,,
10314,Monique Jackson,Woman,Black,3.0,1000000,,
10315,Monique Jackson,Woman,Black,3.0,1000000,,
10316,Monique Jackson,Woman,Black,3.0,1000000000,,
10317,Monique Jackson,Woman,Black,3.0,1000000000,,
10318,Monique Jackson,Woman,Black,3.5,0,,
10319,Monique Jackson,Woman,Black,3.5,0,,
10320,Monique Jackson,Woman,Black,3.5,50000,,
10321,Monique Jackson,Woman,Black,3.5,50000,,
10322,Monique Jackson,Woman,Black,3.5,70000,,
10323,Monique Jackson,Woman,Black,3.5,70000,,
10324,Monique Jackson,Woman,Black,3.5,100000,,
10325,Monique Jackson,Woman,Black,3.5,100000,,
10326,Monique Jackson,Woman,Black,3.5,500000,,
10327,Monique Jackson,Woman,Black,3.5,500000,,
10328,Monique Jackson,Woman,Black,3.5,1000000,,
10329,Monique Jackson,Woman,Black,3.5,1000000,,
10330,Monique Jackson,Woman,Black,3.5,1000000000,,
10331,Monique Jackson,Woman,Black,3.5,1000000000,,
10332,Monique Jackson,Woman,Black,4.0,0,,
10333,Monique Jackson,Woman,Black,4.0,0,,
10334,Monique Jackson,Woman,Black,4.0,50000,,
10335,Monique Jackson,Woman,Black,4.0,50000,,
10336,Monique Jackson,Woman,Black,4.0,70000,,
10337,Monique Jackson,Woman,Black,4.0,70000,,
10338,Monique Jackson,Woman,Black,4.0,100000,,
10339,Monique Jackson,Woman,Black,4.0,100000,,
10340,Monique Jackson,Woman,Black,4.0,500000,,
10341,Monique Jackson,Woman,Black,4.0,500000,,
10342,Monique Jackson,Woman,Black,4.0,1000000,,
10343,Monique Jackson,Woman,Black,4.0,1000000,,
10344,Monique Jackson,Woman,Black,4.0,1000000000,,
10345,Monique Jackson,Woman,Black,4.0,1000000000,,
10346,Monique Jackson,Woman,Black,4.25,0,,
10347,Monique Jackson,Woman,Black,4.25,0,,
10348,Monique Jackson,Woman,Black,4.25,50000,,
10349,Monique Jackson,Woman,Black,4.25,50000,,
10350,Monique Jackson,Woman,Black,4.25,70000,,
10351,Monique Jackson,Woman,Black,4.25,70000,,
10352,Monique Jackson,Woman,Black,4.25,100000,,
10353,Monique Jackson,Woman,Black,4.25,100000,,
10354,Monique Jackson,Woman,Black,4.25,500000,,
10355,Monique Jackson,Woman,Black,4.25,500000,,
10356,Monique Jackson,Woman,Black,4.25,1000000,,
10357,Monique Jackson,Woman,Black,4.25,1000000,,
10358,Monique Jackson,Woman,Black,4.25,1000000000,,
10359,Monique Jackson,Woman,Black,4.25,1000000000,,
10360,Tanisha Washington,Woman,Black,2.5,0,,
10361,Tanisha Washington,Woman,Black,2.5,0,,
10362,Tanisha Washington,Woman,Black,2.5,50000,,
10363,Tanisha Washington,Woman,Black,2.5,50000,,
10364,Tanisha Washington,Woman,Black,2.5,70000,,
10365,Tanisha Washington,Woman,Black,2.5,70000,,
10366,Tanisha Washington,Woman,Black,2.5,100000,,
10367,Tanisha Washington,Woman,Black,2.5,100000,,
10368,Tanisha Washington,Woman,Black,2.5,500000,,
10369,Tanisha Washington,Woman,Black,2.5,500000,,
10370,Tanisha Washington,Woman,Black,2.5,1000000,,
10371,Tanisha Washington,Woman,Black,2.5,1000000,,
10372,Tanisha Washington,Woman,Black,2.5,1000000000,,
10373,Tanisha Washington,Woman,Black,2.5,1000000000,,
10374,Tanisha Washington,Woman,Black,3.0,0,,
10375,Tanisha Washington,Woman,Black,3.0,0,,
10376,Tanisha Washington,Woman,Black,3.0,50000,,
10377,Tanisha Washington,Woman,Black,3.0,50000,,
10378,Tanisha Washington,Woman,Black,3.0,70000,,
10379,Tanisha Washington,Woman,Black,3.0,70000,,
10380,Tanisha Washington,Woman,Black,3.0,100000,,
10381,Tanisha Washington,Woman,Black,3.0,100000,,
10382,Tanisha Washington,Woman,Black,3.0,500000,,
10383,Tanisha Washington,Woman,Black,3.0,500000,,
10384,Tanisha Washington,Woman,Black,3.0,1000000,,
10385,Tanisha Washington,Woman,Black,3.0,1000000,,
10386,Tanisha Washington,Woman,Black,3.0,1000000000,,
10387,Tanisha Washington,Woman,Black,3.0,1000000000,,
10388,Tanisha Washington,Woman,Black,3.5,0,,
10389,Tanisha Washington,Woman,Black,3.5,0,,
10390,Tanisha Washington,Woman,Black,3.5,50000,,
10391,Tanisha Washington,Woman,Black,3.5,50000,,
10392,Tanisha Washington,Woman,Black,3.5,70000,,
10393,Tanisha Washington,Woman,Black,3.5,70000,,
10394,Tanisha Washington,Woman,Black,3.5,100000,,
10395,Tanisha Washington,Woman,Black,3.5,100000,,
10396,Tanisha Washington,Woman,Black,3.5,500000,,
10397,Tanisha Washington,Woman,Black,3.5,500000,,
10398,Tanisha Washington,Woman,Black,3.5,1000000,,
10399,Tanisha Washington,Woman,Black,3.5,1000000,,
10400,Tanisha Washington,Woman,Black,3.5,1000000000,,
10401,Tanisha Washington,Woman,Black,3.5,1000000000,,
10402,Tanisha Washington,Woman,Black,4.0,0,,
10403,Tanisha Washington,Woman,Black,4.0,0,,
10404,Tanisha Washington,Woman,Black,4.0,50000,,
10405,Tanisha Washington,Woman,Black,4.0,50000,,
10406,Tanisha Washington,Woman,Black,4.0,70000,,
10407,Tanisha Washington,Woman,Black,4.0,70000,,
10408,Tanisha Washington,Woman,Black,4.0,100000,,
10409,Tanisha Washington,Woman,Black,4.0,100000,,
10410,Tanisha Washington,Woman,Black,4.0,500000,,
10411,Tanisha Washington,Woman,Black,4.0,500000,,
10412,Tanisha Washington,Woman,Black,4.0,1000000,,
10413,Tanisha Washington,Woman,Black,4.0,1000000,,
10414,Tanisha Washington,Woman,Black,4.0,1000000000,,
10415,Tanisha Washington,Woman,Black,4.0,1000000000,,
10416,Tanisha Washington,Woman,Black,4.25,0,,
10417,Tanisha Washington,Woman,Black,4.25,0,,
10418,Tanisha Washington,Woman,Black,4.25,50000,,
10419,Tanisha Washington,Woman,Black,4.25,50000,,
10420,Tanisha Washington,Woman,Black,4.25,70000,,
10421,Tanisha Washington,Woman,Black,4.25,70000,,
10422,Tanisha Washington,Woman,Black,4.25,100000,,
10423,Tanisha Washington,Woman,Black,4.25,100000,,
10424,Tanisha Washington,Woman,Black,4.25,500000,,
10425,Tanisha Washington,Woman,Black,4.25,500000,,
10426,Tanisha Washington,Woman,Black,4.25,1000000,,
10427,Tanisha Washington,Woman,Black,4.25,1000000,,
10428,Tanisha Washington,Woman,Black,4.25,1000000000,,
10429,Tanisha Washington,Woman,Black,4.25,1000000000,,
10430,Tanisha Jefferson,Woman,Black,2.5,0,,
10431,Tanisha Jefferson,Woman,Black,2.5,0,,
10432,Tanisha Jefferson,Woman,Black,2.5,50000,,
10433,Tanisha Jefferson,Woman,Black,2.5,50000,,
10434,Tanisha Jefferson,Woman,Black,2.5,70000,,
10435,Tanisha Jefferson,Woman,Black,2.5,70000,,
10436,Tanisha Jefferson,Woman,Black,2.5,100000,,
10437,Tanisha Jefferson,Woman,Black,2.5,100000,,
10438,Tanisha Jefferson,Woman,Black,2.5,500000,,
10439,Tanisha Jefferson,Woman,Black,2.5,500000,,
10440,Tanisha Jefferson,Woman,Black,2.5,1000000,,
10441,Tanisha Jefferson,Woman,Black,2.5,1000000,,
10442,Tanisha Jefferson,Woman,Black,2.5,1000000000,,
10443,Tanisha Jefferson,Woman,Black,2.5,1000000000,,
10444,Tanisha Jefferson,Woman,Black,3.0,0,,
10445,Tanisha Jefferson,Woman,Black,3.0,0,,
10446,Tanisha Jefferson,Woman,Black,3.0,50000,,
10447,Tanisha Jefferson,Woman,Black,3.0,50000,,
10448,Tanisha Jefferson,Woman,Black,3.0,70000,,
10449,Tanisha Jefferson,Woman,Black,3.0,70000,,
10450,Tanisha Jefferson,Woman,Black,3.0,100000,,
10451,Tanisha Jefferson,Woman,Black,3.0,100000,,
10452,Tanisha Jefferson,Woman,Black,3.0,500000,,
10453,Tanisha Jefferson,Woman,Black,3.0,500000,,
10454,Tanisha Jefferson,Woman,Black,3.0,1000000,,
10455,Tanisha Jefferson,Woman,Black,3.0,1000000,,
10456,Tanisha Jefferson,Woman,Black,3.0,1000000000,,
10457,Tanisha Jefferson,Woman,Black,3.0,1000000000,,
10458,Tanisha Jefferson,Woman,Black,3.5,0,,
10459,Tanisha Jefferson,Woman,Black,3.5,0,,
10460,Tanisha Jefferson,Woman,Black,3.5,50000,,
10461,Tanisha Jefferson,Woman,Black,3.5,50000,,
10462,Tanisha Jefferson,Woman,Black,3.5,70000,,
10463,Tanisha Jefferson,Woman,Black,3.5,70000,,
10464,Tanisha Jefferson,Woman,Black,3.5,100000,,
10465,Tanisha Jefferson,Woman,Black,3.5,100000,,
10466,Tanisha Jefferson,Woman,Black,3.5,500000,,
10467,Tanisha Jefferson,Woman,Black,3.5,500000,,
10468,Tanisha Jefferson,Woman,Black,3.5,1000000,,
10469,Tanisha Jefferson,Woman,Black,3.5,1000000,,
10470,Tanisha Jefferson,Woman,Black,3.5,1000000000,,
10471,Tanisha Jefferson,Woman,Black,3.5,1000000000,,
10472,Tanisha Jefferson,Woman,Black,4.0,0,,
10473,Tanisha Jefferson,Woman,Black,4.0,0,,
10474,Tanisha Jefferson,Woman,Black,4.0,50000,,
10475,Tanisha Jefferson,Woman,Black,4.0,50000,,
10476,Tanisha Jefferson,Woman,Black,4.0,70000,,
10477,Tanisha Jefferson,Woman,Black,4.0,70000,,
10478,Tanisha Jefferson,Woman,Black,4.0,100000,,
10479,Tanisha Jefferson,Woman,Black,4.0,100000,,
10480,Tanisha Jefferson,Woman,Black,4.0,500000,,
10481,Tanisha Jefferson,Woman,Black,4.0,500000,,
10482,Tanisha Jefferson,Woman,Black,4.0,1000000,,
10483,Tanisha Jefferson,Woman,Black,4.0,1000000,,
10484,Tanisha Jefferson,Woman,Black,4.0,1000000000,,
10485,Tanisha Jefferson,Woman,Black,4.0,1000000000,,
10486,Tanisha Jefferson,Woman,Black,4.25,0,,
10487,Tanisha Jefferson,Woman,Black,4.25,0,,
10488,Tanisha Jefferson,Woman,Black,4.25,50000,,
10489,Tanisha Jefferson,Woman,Black,4.25,50000,,
10490,Tanisha Jefferson,Woman,Black,4.25,70000,,
10491,Tanisha Jefferson,Woman,Black,4.25,70000,,
10492,Tanisha Jefferson,Woman,Black,4.25,100000,,
10493,Tanisha Jefferson,Woman,Black,4.25,100000,,
10494,Tanisha Jefferson,Woman,Black,4.25,500000,,
10495,Tanisha Jefferson,Woman,Black,4.25,500000,,
10496,Tanisha Jefferson,Woman,Black,4.25,1000000,,
10497,Tanisha Jefferson,Woman,Black,4.25,1000000,,
10498,Tanisha Jefferson,Woman,Black,4.25,1000000000,,
10499,Tanisha Jefferson,Woman,Black,4.25,1000000000,,
10500,Tanisha Booker,Woman,Black,2.5,0,,
10501,Tanisha Booker,Woman,Black,2.5,0,,
10502,Tanisha Booker,Woman,Black,2.5,50000,,
10503,Tanisha Booker,Woman,Black,2.5,50000,,
10504,Tanisha Booker,Woman,Black,2.5,70000,,
10505,Tanisha Booker,Woman,Black,2.5,70000,,
10506,Tanisha Booker,Woman,Black,2.5,100000,,
10507,Tanisha Booker,Woman,Black,2.5,100000,,
10508,Tanisha Booker,Woman,Black,2.5,500000,,
10509,Tanisha Booker,Woman,Black,2.5,500000,,
10510,Tanisha Booker,Woman,Black,2.5,1000000,,
10511,Tanisha Booker,Woman,Black,2.5,1000000,,
10512,Tanisha Booker,Woman,Black,2.5,1000000000,,
10513,Tanisha Booker,Woman,Black,2.5,1000000000,,
10514,Tanisha Booker,Woman,Black,3.0,0,,
10515,Tanisha Booker,Woman,Black,3.0,0,,
10516,Tanisha Booker,Woman,Black,3.0,50000,,
10517,Tanisha Booker,Woman,Black,3.0,50000,,
10518,Tanisha Booker,Woman,Black,3.0,70000,,
10519,Tanisha Booker,Woman,Black,3.0,70000,,
10520,Tanisha Booker,Woman,Black,3.0,100000,,
10521,Tanisha Booker,Woman,Black,3.0,100000,,
10522,Tanisha Booker,Woman,Black,3.0,500000,,
10523,Tanisha Booker,Woman,Black,3.0,500000,,
10524,Tanisha Booker,Woman,Black,3.0,1000000,,
10525,Tanisha Booker,Woman,Black,3.0,1000000,,
10526,Tanisha Booker,Woman,Black,3.0,1000000000,,
10527,Tanisha Booker,Woman,Black,3.0,1000000000,,
10528,Tanisha Booker,Woman,Black,3.5,0,,
10529,Tanisha Booker,Woman,Black,3.5,0,,
10530,Tanisha Booker,Woman,Black,3.5,50000,,
10531,Tanisha Booker,Woman,Black,3.5,50000,,
10532,Tanisha Booker,Woman,Black,3.5,70000,,
10533,Tanisha Booker,Woman,Black,3.5,70000,,
10534,Tanisha Booker,Woman,Black,3.5,100000,,
10535,Tanisha Booker,Woman,Black,3.5,100000,,
10536,Tanisha Booker,Woman,Black,3.5,500000,,
10537,Tanisha Booker,Woman,Black,3.5,500000,,
10538,Tanisha Booker,Woman,Black,3.5,1000000,,
10539,Tanisha Booker,Woman,Black,3.5,1000000,,
10540,Tanisha Booker,Woman,Black,3.5,1000000000,,
10541,Tanisha Booker,Woman,Black,3.5,1000000000,,
10542,Tanisha Booker,Woman,Black,4.0,0,,
10543,Tanisha Booker,Woman,Black,4.0,0,,
10544,Tanisha Booker,Woman,Black,4.0,50000,,
10545,Tanisha Booker,Woman,Black,4.0,50000,,
10546,Tanisha Booker,Woman,Black,4.0,70000,,
10547,Tanisha Booker,Woman,Black,4.0,70000,,
10548,Tanisha Booker,Woman,Black,4.0,100000,,
10549,Tanisha Booker,Woman,Black,4.0,100000,,
10550,Tanisha Booker,Woman,Black,4.0,500000,,
10551,Tanisha Booker,Woman,Black,4.0,500000,,
10552,Tanisha Booker,Woman,Black,4.0,1000000,,
10553,Tanisha Booker,Woman,Black,4.0,1000000,,
10554,Tanisha Booker,Woman,Black,4.0,1000000000,,
10555,Tanisha Booker,Woman,Black,4.0,1000000000,,
10556,Tanisha Booker,Woman,Black,4.25,0,,
10557,Tanisha Booker,Woman,Black,4.25,0,,
10558,Tanisha Booker,Woman,Black,4.25,50000,,
10559,Tanisha Booker,Woman,Black,4.25,50000,,
10560,Tanisha Booker,Woman,Black,4.25,70000,,
10561,Tanisha Booker,Woman,Black,4.25,70000,,
10562,Tanisha Booker,Woman,Black,4.25,100000,,
10563,Tanisha Booker,Woman,Black,4.25,100000,,
10564,Tanisha Booker,Woman,Black,4.25,500000,,
10565,Tanisha Booker,Woman,Black,4.25,500000,,
10566,Tanisha Booker,Woman,Black,4.25,1000000,,
10567,Tanisha Booker,Woman,Black,4.25,1000000,,
10568,Tanisha Booker,Woman,Black,4.25,1000000000,,
10569,Tanisha Booker,Woman,Black,4.25,1000000000,,
10570,Tanisha Jackson,Woman,Black,2.5,0,,
10571,Tanisha Jackson,Woman,Black,2.5,0,,
10572,Tanisha Jackson,Woman,Black,2.5,50000,,
10573,Tanisha Jackson,Woman,Black,2.5,50000,,
10574,Tanisha Jackson,Woman,Black,2.5,70000,,
10575,Tanisha Jackson,Woman,Black,2.5,70000,,
10576,Tanisha Jackson,Woman,Black,2.5,100000,,
10577,Tanisha Jackson,Woman,Black,2.5,100000,,
10578,Tanisha Jackson,Woman,Black,2.5,500000,,
10579,Tanisha Jackson,Woman,Black,2.5,500000,,
10580,Tanisha Jackson,Woman,Black,2.5,1000000,,
10581,Tanisha Jackson,Woman,Black,2.5,1000000,,
10582,Tanisha Jackson,Woman,Black,2.5,1000000000,,
10583,Tanisha Jackson,Woman,Black,2.5,1000000000,,
10584,Tanisha Jackson,Woman,Black,3.0,0,,
10585,Tanisha Jackson,Woman,Black,3.0,0,,
10586,Tanisha Jackson,Woman,Black,3.0,50000,,
10587,Tanisha Jackson,Woman,Black,3.0,50000,,
10588,Tanisha Jackson,Woman,Black,3.0,70000,,
10589,Tanisha Jackson,Woman,Black,3.0,70000,,
10590,Tanisha Jackson,Woman,Black,3.0,100000,,
10591,Tanisha Jackson,Woman,Black,3.0,100000,,
10592,Tanisha Jackson,Woman,Black,3.0,500000,,
10593,Tanisha Jackson,Woman,Black,3.0,500000,,
10594,Tanisha Jackson,Woman,Black,3.0,1000000,,
10595,Tanisha Jackson,Woman,Black,3.0,1000000,,
10596,Tanisha Jackson,Woman,Black,3.0,1000000000,,
10597,Tanisha Jackson,Woman,Black,3.0,1000000000,,
10598,Tanisha Jackson,Woman,Black,3.5,0,,
10599,Tanisha Jackson,Woman,Black,3.5,0,,
10600,Tanisha Jackson,Woman,Black,3.5,50000,,
10601,Tanisha Jackson,Woman,Black,3.5,50000,,
10602,Tanisha Jackson,Woman,Black,3.5,70000,,
10603,Tanisha Jackson,Woman,Black,3.5,70000,,
10604,Tanisha Jackson,Woman,Black,3.5,100000,,
10605,Tanisha Jackson,Woman,Black,3.5,100000,,
10606,Tanisha Jackson,Woman,Black,3.5,500000,,
10607,Tanisha Jackson,Woman,Black,3.5,500000,,
10608,Tanisha Jackson,Woman,Black,3.5,1000000,,
10609,Tanisha Jackson,Woman,Black,3.5,1000000,,
10610,Tanisha Jackson,Woman,Black,3.5,1000000000,,
10611,Tanisha Jackson,Woman,Black,3.5,1000000000,,
10612,Tanisha Jackson,Woman,Black,4.0,0,,
10613,Tanisha Jackson,Woman,Black,4.0,0,,
10614,Tanisha Jackson,Woman,Black,4.0,50000,,
10615,Tanisha Jackson,Woman,Black,4.0,50000,,
10616,Tanisha Jackson,Woman,Black,4.0,70000,,
10617,Tanisha Jackson,Woman,Black,4.0,70000,,
10618,Tanisha Jackson,Woman,Black,4.0,100000,,
10619,Tanisha Jackson,Woman,Black,4.0,100000,,
10620,Tanisha Jackson,Woman,Black,4.0,500000,,
10621,Tanisha Jackson,Woman,Black,4.0,500000,,
10622,Tanisha Jackson,Woman,Black,4.0,1000000,,
10623,Tanisha Jackson,Woman,Black,4.0,1000000,,
10624,Tanisha Jackson,Woman,Black,4.0,1000000000,,
10625,Tanisha Jackson,Woman,Black,4.0,1000000000,,
10626,Tanisha Jackson,Woman,Black,4.25,0,,
10627,Tanisha Jackson,Woman,Black,4.25,0,,
10628,Tanisha Jackson,Woman,Black,4.25,50000,,
10629,Tanisha Jackson,Woman,Black,4.25,50000,,
10630,Tanisha Jackson,Woman,Black,4.25,70000,,
10631,Tanisha Jackson,Woman,Black,4.25,70000,,
10632,Tanisha Jackson,Woman,Black,4.25,100000,,
10633,Tanisha Jackson,Woman,Black,4.25,100000,,
10634,Tanisha Jackson,Woman,Black,4.25,500000,,
10635,Tanisha Jackson,Woman,Black,4.25,500000,,
10636,Tanisha Jackson,Woman,Black,4.25,1000000,,
10637,Tanisha Jackson,Woman,Black,4.25,1000000,,
10638,Tanisha Jackson,Woman,Black,4.25,1000000000,,
10639,Tanisha Jackson,Woman,Black,4.25,1000000000,,
10640,Latonya Washington,Woman,Black,2.5,0,,
10641,Latonya Washington,Woman,Black,2.5,0,,
10642,Latonya Washington,Woman,Black,2.5,50000,,
10643,Latonya Washington,Woman,Black,2.5,50000,,
10644,Latonya Washington,Woman,Black,2.5,70000,,
10645,Latonya Washington,Woman,Black,2.5,70000,,
10646,Latonya Washington,Woman,Black,2.5,100000,,
10647,Latonya Washington,Woman,Black,2.5,100000,,
10648,Latonya Washington,Woman,Black,2.5,500000,,
10649,Latonya Washington,Woman,Black,2.5,500000,,
10650,Latonya Washington,Woman,Black,2.5,1000000,,
10651,Latonya Washington,Woman,Black,2.5,1000000,,
10652,Latonya Washington,Woman,Black,2.5,1000000000,,
10653,Latonya Washington,Woman,Black,2.5,1000000000,,
10654,Latonya Washington,Woman,Black,3.0,0,,
10655,Latonya Washington,Woman,Black,3.0,0,,
10656,Latonya Washington,Woman,Black,3.0,50000,,
10657,Latonya Washington,Woman,Black,3.0,50000,,
10658,Latonya Washington,Woman,Black,3.0,70000,,
10659,Latonya Washington,Woman,Black,3.0,70000,,
10660,Latonya Washington,Woman,Black,3.0,100000,,
10661,Latonya Washington,Woman,Black,3.0,100000,,
10662,Latonya Washington,Woman,Black,3.0,500000,,
10663,Latonya Washington,Woman,Black,3.0,500000,,
10664,Latonya Washington,Woman,Black,3.0,1000000,,
10665,Latonya Washington,Woman,Black,3.0,1000000,,
10666,Latonya Washington,Woman,Black,3.0,1000000000,,
10667,Latonya Washington,Woman,Black,3.0,1000000000,,
10668,Latonya Washington,Woman,Black,3.5,0,,
10669,Latonya Washington,Woman,Black,3.5,0,,
10670,Latonya Washington,Woman,Black,3.5,50000,,
